,player1_win,ranking_diff,match_winloss_diff,game_winloss_diff,aces_per_serve_diff,bp_saved_per_faced_diff,bp_won_per_achieved_diff,serve_winloss_diff,nonserve_winloss_diff,firstserve_win_diff
0,0,-1219.0,-0.07741935483870965,-0.060358354924643365,0.02081003021311148,0.011704957020813755,0.10133848117549299,-0.04562699841200346,0.0038015119550702248,0.004943995550751534
1,1,130.0,-0.023569023569023573,0.031180213527486123,-0.007098614547226753,0.048160320624088704,0.0726829479800365,-0.010073441123724214,0.014912317084789961,0.029487408416203287
2,0,-668.0,-0.29365079365079366,-0.2777663583418979,-0.07451832088170239,0.05454627460929984,0.01951421594278746,-0.10136848904558915,0.011938144996524291,-0.06419449454319465
3,1,10550.0,0.41666666666666663,0.46232717104241106,-0.005384194165246131,0.14237553024317728,0.11285984236351887,0.04123101489755021,0.08977294124337881,-0.035121255033377985
4,1,664.0,0.0892857142857143,0.15986488223091166,0.0021798799292975513,-0.00702282194929249,0.04160318847818839,0.02518362030351029,0.013389645811172912,0.07258279500092213
5,0,-8085.0,-0.22739361702127658,-0.21486799534733714,-0.05602364209296437,-0.1359078495381687,0.020341189765526624,-0.07446728164048921,-0.0017511089872951358,-0.05884031727137451
6,1,72.0,0.015384615384615385,0.015309767631749072,-0.04869376619072016,0.1023385004889531,0.005222069597069612,-0.03712725792008065,0.01819170002463938,0.023833532984092798
7,1,40.0,-0.12384716732542822,-0.0474712422080843,-0.005809177335418858,-0.0713942659594834,0.0037266934500136406,-0.010293213907272447,-0.03293457155506824,0.04473824897582346
8,0,1614.0,0.025000000000000022,0.05251694431686915,-0.007828132964577794,0.06306626730968856,0.061083257020757065,0.022973041453430154,-0.021778118123575163,0.07405655234638009
9,0,-1355.0,0.012003000750187565,0.07825405665631457,-0.08659322240425535,-0.11087181135943336,0.08101987789878995,-0.07328006621616034,0.06782928170737329,-0.09565977481171895
10,0,980.0,0.12624584717607978,0.012677106636838298,0.0021603679188192254,-0.07233249236046924,-0.032791201312461715,0.015651111580096688,0.005773877948000494,0.014920654133714406
11,0,-10140.0,-0.5380434782608695,-0.5794541978098384,-0.0845168948119708,-0.104645902607859,-0.12759587397703231,-0.1253628831561312,-0.053188853495056865,-0.005164331060238836
12,1,259.0,-0.07575757575757569,-0.1470837797300193,0.021029464995389685,-0.060664163277799665,-0.1118781218781219,-0.01628218968109918,-0.021236580892989743,-0.0386474890433855
13,0,3.0,0.1923076923076923,0.14057347670250897,-0.0054560893339712785,0.13786959778862617,-0.015773809523809468,-0.006426312825194791,0.03874179508762088,0.026354201649148423
14,1,5730.0,0.2996677740863788,0.3751423395445135,-0.039668006679419276,0.08139439468198673,0.096701243634711,0.019461135476715463,0.08814904045403038,-0.027577325110323347
15,1,505.0,-0.06276595744680846,-0.10634429610333229,0.06172939103396935,-0.038037249457809175,-0.014000317727054012,0.024471937380498243,-0.02233784838304359,0.05074970412738827
16,0,-3555.0,-0.18723404255319154,-0.17969173993270382,-0.0173870616689899,0.03373189223013262,0.01877261062506197,-0.044469779001132914,-0.014240201554490461,-0.062291313629208034
17,1,3460.0,0.23550990462215704,0.2842093009720039,0.05448903918434632,0.1218030608734505,0.02292535449494215,0.06249412564914936,0.04054579264123309,0.0441131155412785
18,0,-1085.0,0.14935064935064934,0.1592915214866435,-0.0398381210538298,-0.01464922162974125,0.04018190980101938,-0.003468955336625501,0.02416679029998159,-0.06052028453529462
19,1,555.0,-0.09340659340659341,-0.14554087530966142,0.08734082440503443,0.0838658441680421,-0.06100462502932902,0.06927399415181656,-0.08083387328031916,0.10290313906369802
20,0,3015.0,0.09492635024549922,0.11384265385240377,-0.013887256184327734,-0.08168981182483648,-0.00047138101112331743,0.004105411559646277,0.0466475193368755,0.01846269281918933
21,1,-530.0,0.05594405594405594,0.013750646176982073,0.04750270335120464,0.06921662253830085,-0.02082271522830964,0.06580503881519106,-0.05666708298033757,0.0423828545284034
22,0,2955.0,0.2982758620689655,0.3905535970753362,-0.007240351849623031,0.15984031033125967,0.036925672221996164,0.038022188268651114,0.06288364102427668,-0.006636588586109771
23,1,95.0,-0.0482758620689655,-0.1045175610393001,-0.03710197751535642,-0.15553495310358312,-0.04169796512000412,-0.018024346648016443,-0.02630559108674263,0.01817819808792953
24,1,6030.0,0.21013133208255164,0.22343203177224646,-0.031735088427040606,0.035056469484236685,0.02975871845477851,-0.002518693946497841,0.05512373354582928,-0.029749781598338965
25,1,6585.0,0.11672473867595823,0.07789115646258504,0.055605735977993835,0.11892231365227879,-0.031245906574550508,0.06675530020531872,-0.02571013973448988,0.07315335746535906
26,1,5500.0,0.2660753880266076,0.23718267794922854,0.015767614924164036,0.10427309202253754,0.00893600322646887,0.06328634486869322,-0.0015433494345082899,0.012633072930064437
27,1,6030.0,0.21013133208255164,0.22343203177224646,-0.031735088427040606,0.035056469484236685,0.02975871845477851,-0.002518693946497841,0.05512373354582928,-0.029749781598338965
28,1,6475.0,0.35071488645920945,0.3937986788918466,0.03664120694163345,0.23854934218252366,0.05315545396084398,0.05587002014300524,0.04902200685018687,-0.004099358876249792
29,0,-3050.0,-0.25,-0.2860360360360361,0.04434232936497945,-0.004305357227676554,0.004772292898007957,-0.01999784162063467,-0.03657804993753405,-0.01154160950181976
30,1,450.0,0.13257575757575762,0.11922169811320749,0.0543788541680469,0.035429569378432946,-0.07892402736152726,0.05434413375665281,-0.013194961149751605,0.003746240668100864
